filelink	include	beginn	ende	dauer_norm	dauer_bemerkung	gehalt_norm	gehalt_text	umfang_text	umfang_prozent	umfang_sws	umfang_stunden	jahr	datum	domain	domain_lit	domain_ling	domain_mkw	domain_fdid	domain_spr	domain_other	lang	lang_frz	lang_spa	lang_ita	lang_por	lang_rom	lang_okz	lang_kat	lang_eng	lang_other	lang_diverse	account	redaktion	title	position_lektorat	position_lfba	position_rat	position_projekt	position_wma	position_diss	position_postdoc		stadt	land
stellenanzeigen/195.html	1	2015-05-01	2017-02-28	22		E13	13 TV-L	N/A	100	N/A	N/A	2014	17. Mai 2014	N/A	0	0	0	0	0	0	Französisch, Italienisch, Portugiesisch, Spanisch, Sprachübergreifend	1	1	1	1	0	0	0	0	0	1	3777-_Academics_de	3759-Silvia_Eunice_Guti_rrez_De_la_Torre	Six ZIF Marie Curie 2-year Postdoctoral Fellowships	0	0	0	0	0	0	1		Konstanz	DE
stellenanzeigen/637.html	1	2015-10-01	2017-07-30	22			N/A	N/A	N/A	N/A	N/A	2015	13. Januar 2015	Literaturwissenschaft, Medien-/Kulturwissenschaft, Weitere Teilbereiche	1	0	1	0	0	1	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	3777-_Academics_de	13-Christof_SchOech	12 Early Career Fellowships	0	0	0	0	0	0	0		Göttingen	DE
stellenanzeigen/146.html	1	2014-09-01	2016-07-31	23		?	N/A	N/A	100	N/A	N/A	2014	01. Mai 2014	Fachdidaktik	0	0	0	1	0	0	Französisch, Italienisch, Portugiesisch, Spanisch, Sprachübergreifend	1	1	1	1	0	0	0	0	0	1	3777-_Academics_de	3759-Silvia_Eunice_Guti_rrez_De_la_Torre	Projektleitung (m/w)	0	0	0	1	0	0	0		Stuttgart	DE
stellenanzeigen/534.html	1	2015-01-01	2016-12-31	24		E14	 E 14  Berlin	N/A	100	N/A	N/A	2014	13. November 2014	Literaturwissenschaft, Medien-/Kulturwissenschaft, Weitere Teilbereiche	1	0	1	0	0	1	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	4162-Julian_Drews	13-Christof_SchOech	Arbeitsstellenleiterin / Arbeitsstellenleiter für das Akademievorhaben Alexander von Humboldt auf Reisen (AvH-R)	0	0	0	0	0	0	0		Berlin	DE
stellenanzeigen/1994.html	1	N/A	2018-12-31	24		E13	13 TV-L FU	N/A	N/A	N/A	N/A	2016	29. September 2016	Fachdidaktik	0	0	0	1	0	0	Französisch, Spanisch, Englisch	1	1	0	0	0	0	0	1	0	0	4867-Daniela_Caspari	13-Christof_SchOech	Wissenschaftliche/r Mitarbeiter/in Projekt &quot;K2teach - Know how to teach&quot;	0	0	0	1	1	0	0		Berlin	DE
stellenanzeigen/1552.html	1	2016-08-01	2018-07-31	24		E13	13 TV-L, 50%	N/A	50	N/A	N/A	2016	16. Februar 2016	Sprachpraxis	0	0	0	0	1	0	Spanisch	0	1	0	0	0	0	0	0	0	0	3254-Katharina_Einert	13-Christof_SchOech	Lehrkraft für besondere Aufgaben für den Bereich  Spanische Sprachpraxis 	0	1	0	0	0	0	0		Flensburg	DE
stellenanzeigen/5220.html	1	2021-10-01	2023-09-30	24			N/A	N/A	N/A	N/A	N/A	2021	27. April 2021	N/A	0	0	0	0	0	0	Portugiesisch, Spanisch	0	1	0	1	0	0	0	0	0	0	4382-Ulrike_MUehlschlegel	764-Robert_Hesselbach	Bibliotheksreferendar*in (m/w/d)	0	0	0	0	0	0	0		Berlin	DE
stellenanzeigen/4060.html	1	2019-10-01	N/A	24			N/A	N/A	N/A	N/A	N/A	2019	29. Juli 2019	Sprachwissenschaft	0	1	0	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	764-Robert_Hesselbach	764-Robert_Hesselbach	Lehrkraft für besondere Aufgaben (w/m/d)	0	1	0	0	0	0	0		Kassel	DE
stellenanzeigen/3916.html	1	N/A	N/A	24	2x		N/A	N/A	N/A	N/A	N/A	2019	15. Mai 2019	Literaturwissenschaft	1	0	0	0	0	0	Französisch, Italienisch	1	0	1	0	0	0	0	0	0	0	6686-Pia_Leister	764-Robert_Hesselbach	Akademische Mitarbeiterin/Akademischer Mitarbeiter	0	0	0	0	1	0	0		Konstanz	DE
stellenanzeigen/3766.html	1	2019-10-01	N/A	24			N/A	N/A	N/A	N/A	N/A	2019	02. März 2019	Medien-/Kulturwissenschaft, Sprachwissenschaft	0	1	1	0	0	0	Portugiesisch, Spanisch	0	1	0	1	0	0	0	0	0	0	4-Lars_Schneider	4-Lars_Schneider	Bibliotheksreferendariat (m/w/d)	0	0	0	0	0	0	0		Berlin	DE
stellenanzeigen/2767.html	1	N/A	N/A	24	Fellowships		N/A	N/A	N/A	N/A	N/A	2017	05. Oktober 2017	N/A	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	3777-_Academics_de	13-Christof_SchOech	15 LMU Research Fellowships	0	0	0	0	0	0	0		München	DE
stellenanzeigen/2495.html	1	2017-10-01	2019-09-30	24			N/A	N/A	N/A	N/A	N/A	2017	15. Mai 2017	N/A	0	0	0	0	0	0	Portugiesisch, Spanisch	0	1	0	1	0	0	0	0	0	0	4-Lars_Schneider	4-Lars_Schneider	Bibliotheksreferendarin / Bibliotheksreferendar	0	0	0	0	0	0	0		Berlin	DE
stellenanzeigen/2090.html	1	2017-04-01	2019-03-31	24			N/A	N/A	N/A	N/A	N/A	2016	01. November 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Französisch, Spanisch, Sprachübergreifend	1	1	0	0	0	0	0	0	0	1	3105-Janett_ReinstAedler	13-Christof_SchOech	Postdoc-Stelle Graduiertenkolleg &quot;Europäische Traumkulturen&quot;	0	0	0	0	0	0	1		Saarbrücken	DE
stellenanzeigen/2056.html	1	2017-10-01	2019-09-30	24			N/A	N/A	N/A	N/A	N/A	2016	21. Oktober 2016	Literaturwissenschaft	1	0	0	0	0	0	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	3777-_Academics_de	13-Christof_SchOech	Bis zu 10 Promotionsstipendien und bis zu 2 PostDoc-Stipendien, Friedrich-Schlegel-Graduiertenschule für literaturwissenschaftliche Studien	0	0	0	0	0	0	1		Berlin	DE
stellenanzeigen/837.html	1	2015-10-01	2017-09-30	24			N/A	N/A	N/A	N/A	N/A	2015	01. April 2015	Weitere Teilbereiche	0	0	0	0	0	1	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	13-Christof_SchOech	13-Christof_SchOech	Bibliotheksreferendar/in, Romanistik mit nachgewiesenem Schwerpunkt „digital humanities“	0	0	0	0	0	0	0		Trier / München	DE
stellenanzeigen/1204.html	1	N/A	N/A	24			N/A	N/A	N/A	N/A	N/A	2015	03. September 2015	N/A	0	0	0	0	0	0	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	3777-_Academics_de	4235-Stefanie_Popp	Referentin / Referent (Studienstiftung des deutschen Volkes)	0	0	0	0	0	0	0		Bonn	DE
stellenanzeigen/306.html	1	2014-10-01	N/A	24		A13	N/A	N/A	100	N/A	N/A	2014	01. Juli 2014	Weitere Teilbereiche	0	0	0	0	0	1	Portugiesisch, Spanisch, Englisch	0	1	0	1	0	0	0	1	0	0	3990-Nicola_Biskup_Breitenfeld	13-Christof_SchOech	Bibliotheksreferendar/in, Ibero-Amerikanisches Institut Preußischer Kulturbesitz	0	0	0	0	0	0	0		Berlin	DE
stellenanzeigen/1364.html	1	2016-03-01	N/A	24		E13	nach TV-L (max. E13)	N/A	N/A	N/A	N/A	2015	10. November 2015	Sprachpraxis	0	0	0	0	1	0	Französisch	1	0	0	0	0	0	0	0	0	0	4425-Andrea_Cnyrim	425-Redaktion_romanistik_de	3 LbA-Stellen (2 unbefristet) FR, En (+FR) und DaF	0	0	0	0	0	0	0		Karlsruhe	DE
stellenanzeigen/993.html	1	2015-09-01	2017-08-31	24			TV-L	N/A	N/A	N/A	N/A	2015	28. Mai 2015	Sprachpraxis	0	0	0	0	1	0	Französisch	1	0	0	0	0	0	0	0	0	0	4425-Andrea_Cnyrim	4235-Stefanie_Popp	50%-Stelle Lektor/in Französisch (Muttersprachler) an der Hochschule Karlsruhe	1	0	0	0	0	0	0		Karlsruhe	DE
stellenanzeigen/860.html	1	2015-10-01	2017-09-30	24			TV-L	N/A	N/A	N/A	N/A	2015	09. April 2015	Literaturwissenschaft, Medien-/Kulturwissenschaft, Sprachwissenschaft, Fachdidaktik, Sprachpraxis, Weitere Teilbereiche	1	1	1	1	1	1	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	3777-_Academics_de	4235-Stefanie_Popp	3 Wissenschaftliche Mitarbeiter/innen (Postdoc)	0	0	0	0	1	0	1		Köln	DE
stellenanzeigen/4631.html	1	2021-04-01	N/A	24	3x	E13	TV-L 13	N/A	100	N/A	N/A	2020	19. Juni 2020	Literaturwissenschaft, Medien-/Kulturwissenschaft, Sprachwissenschaft, Fachdidaktik	1	1	1	1	0	0	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	3777-_Academics_de	5130-Ursula_Winter	2-year Postdoctoral Fellowships (any discipline represented at the University of Konstanz (f/m/d)	0	0	0	0	0	0	1		Konstanz	DE
stellenanzeigen/1379.html	1	2016-04-01	2018-03-31	24		E13	TV-L E 13, 75 %	N/A	75	N/A	N/A	2015	12. November 2015	Sprachpraxis	0	0	0	0	1	0	Französisch	1	0	0	0	0	0	0	0	0	0	3777-_Academics_de	4235-Stefanie_Popp	Lehrkraft für besondere Aufgaben Französische Sprachpraxis und Übersetzen Deutsch − Französisch	0	1	0	0	0	0	0		Hildesheim	DE
stellenanzeigen/1003.html	1	2015-10-01	N/A	24	13x	E13	TV-L E13	N/A	65	N/A	N/A	2015	04. Juni 2015	Literaturwissenschaft, Weitere Teilbereiche	1	0	0	0	0	1	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	4428-Claudia_Brauer	4235-Stefanie_Popp	Mehrere Wissenschaftliche Mitarbeiter/innen (Doktorand/innen und Koordinator/in) für Graduiertenkolleg	0	0	0	0	1	0	0		Jena	DE
stellenanzeigen/1555.html	1	N/A	N/A	24	Promotion	E14	TV-L E13 / E14	N/A	100	N/A	N/A	2016	16. Februar 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft, Sprachwissenschaft, Weitere Teilbereiche	1	1	1	0	0	1	Französisch, Spanisch, Sprachübergreifend	1	1	0	0	0	0	0	0	0	1	3957-Gisela_Febel	13-Christof_SchOech	Brückenstellen in die Postdoc-Phase (E 13 TV-L, 24 Monate) und Eigene Projekte für Postdocs (E 13/14 TV-L, 48 Monate) 	0	0	0	1	0	0	1		Bremen	DE
stellenanzeigen/4056.html	1	2020-03-01	N/A	24	5x	E13	TV-L13	N/A	N/A	N/A	N/A	2019	28. Juli 2019	Literaturwissenschaft, Medien-/Kulturwissenschaft, Sprachwissenschaft, Fachdidaktik	1	1	1	1	0	0	Französisch, Italienisch, Portugiesisch, Spanisch	1	1	1	1	0	0	0	0	0	0	3777-_Academics_de	5130-Ursula_Winter	Postdoctoral Fellowships (m/f/d)	0	0	0	0	0	0	1		Konstanz	DE
stellenanzeigen/270.html	1	N/A	N/A	24		E13	TVL 13 	N/A	N/A	N/A	N/A	2014	13. Juni 2014	Fächerübergreifend	0	0	0	0	0	0	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	3957-Gisela_Febel	4-Lars_Schneider	Aktuelle Ausschreibung Postdok-Stellen für Frauen für 2 Jahre an der Universität Brremen	0	0	0	0	0	0	0		Universität Bremen	DE
stellenanzeigen/3274.html	1	2018-09-01	2020-08-31	24		E13	TVL-13	N/A	80	N/A	N/A	2018	13. Juni 2018	Sprachwissenschaft, Sprachpraxis	0	1	0	0	1	0	Französisch	1	0	0	0	0	0	0	0	0	0	6394-Alejandro_Pastor_Lara	5028-Marcel_Schmitt	 Akademische Mitarbeiterin/Akademischer Mitarbeiter Bereich Französisch	0	0	0	0	1	0	0		Villingen-Schwenningen	DE
stellenanzeigen/1896.html	1	2016-10-15	2018-10-14	25			N/A	N/A	N/A	N/A	N/A	2016	12. August 2016	Weitere Teilbereiche	0	0	0	0	0	1	Französisch	1	0	0	0	0	0	0	0	0	0	4426-Lea_Alberding	13-Christof_SchOech	Studienkoordinator am Frankreich-Zentrum Freiburg (Teilzeit 50%)	0	0	0	0	0	0	0		Freiburg im Breisgau	DE
stellenanzeigen/1550.html	1	2016-10-31	2018-10-31	25			siehe Text	N/A	N/A	N/A	N/A	2016	12. Februar 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft, Sprachwissenschaft, Fachdidaktik, Weitere Teilbereiche	1	1	1	1	0	1	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	3777-_Academics_de	3777-_Academics_de	10 Research Fellowships	0	0	0	0	0	0	0		München	DE
stellenanzeigen/504.html	1	2015-09-01	2017-10-30	26			N/A	N/A	N/A	N/A	N/A	2014	23. Oktober 2014	Literaturwissenschaft, Sprachwissenschaft	1	1	0	0	0	0	Französisch, Italienisch, Portugiesisch, Spanisch	1	1	1	1	0	0	0	0	0	0	3777-_Academics_de	3759-Silvia_Eunice_Guti_rrez_De_la_Torre	Reading and Writing Nature in Early Modern Europe	0	0	0	0	0	0	0		Berlin	DE
stellenanzeigen/2017.html	1	2017-02-01	2019-07-31	30		E13	TV-L 13, 100%	N/A	100	N/A	N/A	2016	13. Oktober 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft, Weitere Teilbereiche	1	0	1	0	0	1	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	5173-Marco_Thomas_Bosshard	13-Christof_SchOech	Wissenschaftliche(r) Mitarbeiter(in), 100%, DFG-Projekt (Postdoc)	0	0	0	1	1	0	1		Flensburg	DE
stellenanzeigen/2016.html	1	2017-02-01	2019-07-31	30		E13	TV-L 13, 65%	N/A	65	N/A	N/A	2016	13. Oktober 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft, Weitere Teilbereiche	1	0	1	0	0	1	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	5173-Marco_Thomas_Bosshard	13-Christof_SchOech	wissenschaftliche(r) Mitarbeiter(in), 65%, DFG-Projekt	0	0	0	1	1	0	0		Flensburg	DE
stellenanzeigen/166.html	1	2014-10-01	2017-07-31	34		E13	N/A	N/A	50	N/A	N/A	2014	08. Mai 2014	Medien-/Kulturwissenschaft	0	0	1	0	0	0	Französisch, Italienisch, Portugiesisch, Spanisch, Sprachübergreifend	1	1	1	1	0	0	0	0	0	1	3777-_Academics_de	3759-Silvia_Eunice_Guti_rrez_De_la_Torre	Wiss. Mitarbeiter/in -- Doktorand/in	0	0	0	0	1	0	0		Dresden	DE
stellenanzeigen/187.html	1	N/A	N/A	36		E13	13 TV-L / 50%-70%	N/A	70	N/A	N/A	2014	15. Mai 2014	Literaturwissenschaft, Medien-/Kulturwissenschaft, Sprachwissenschaft	1	1	1	0	0	0	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	4-Lars_Schneider	4-Lars_Schneider	3 positions in the doctoral program on “Europe in the Globalized World.”	0	0	0	0	0	0	0		Konstanz	DE
stellenanzeigen/1553.html	1	2016-10-01	N/A	36		E13	13 TV-L, 50%	N/A	50	N/A	N/A	2016	16. Februar 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Spanisch	0	1	0	0	0	0	0	0	0	0	3254-Katharina_Einert	13-Christof_SchOech	Wissenschaftliche/r Mitarbeiter/in, spanische Literatur- oder Kulturwissenschaft.	0	0	0	0	1	0	0		Flensburg	DE
stellenanzeigen/1345.html	1	2016-04-01	N/A	36	7x	E13	65% TV-L E13 bzw. 100% TV-L E13 	N/A	65	N/A	N/A	2015	05. November 2015	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Französisch, Italienisch, Spanisch, Sprachübergreifend	1	1	1	0	0	0	0	0	0	1	3777-_Academics_de	4235-Stefanie_Popp	7 Doktorandenstellen (TV-L E13, 65%) und 1 Post-Doc-Stelle (TV-L E13, 100%)	0	0	0	0	0	0	1		Konstanz	DE
stellenanzeigen/1388.html	1	2016-04-01	N/A	36		E13	E 13 TV-L 	N/A	50	N/A	N/A	2015	18. November 2015	Sprachpraxis	0	0	0	0	1	0	Französisch	1	0	0	0	0	0	0	0	0	0	4737-Marion_Heck	13-Christof_SchOech	Lehrkraft für besondere Aufgaben, Fachlehrer/in für Französisch (Französische/r Muttersprachler/in E 13 TV-L (100%)	0	1	0	0	0	0	0		Trier	DE
stellenanzeigen/786.html	1	N/A	N/A	36		E13	E 13 TV-L HU	N/A	N/A	N/A	N/A	2015	12. März 2015	Medien-/Kulturwissenschaft	0	0	1	0	0	0	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	3777-_Academics_de	4235-Stefanie_Popp	Wissenschaftliche/r Mitarbeiter/in	0	0	0	0	1	0	0		Berlin	DE
stellenanzeigen/1460.html	1	2016-04-01	2019-03-31	36		E13	E 13 ÜBesG NRW	N/A	N/A	N/A	N/A	2015	23. Dezember 2015	Sprachwissenschaft	0	1	0	0	0	0	Französisch	1	0	0	0	0	0	0	0	0	0	4230-Karen_Wimmel	4235-Stefanie_Popp	Stellenausschreibung in der Fakultät für Geistes- und Kulturwissenschaften  - Akademische Rätin / Akademischer Rat auf Zeit (gem. § 44 Abs. 6 ff HG)	0	0	1	0	0	0	0		Bergische Universität Wuppertal	DE
stellenanzeigen/987.html	1	2015-08-01	2018-07-31	36		E13	E13 (65%)	N/A	65	N/A	N/A	2015	22. Mai 2015	Fachdidaktik	0	0	0	1	0	0	Französisch, Italienisch, Spanisch	1	1	1	0	0	0	0	0	0	0	4418-Johannes_MUeller_Lanc_	13-Christof_SchOech	Promotionsstelle (65%) für Fachdidaktik der romanischen Sprachen	0	0	0	0	0	0	0		Mannheim	DE
stellenanzeigen/621.html	1	2015-04-01	N/A	36		E13	EG 13 TV-H	N/A	N/A	N/A	N/A	2014	27. Dezember 2014	Sprachwissenschaft	0	1	0	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	4217-Daniela_Szyska	4-Lars_Schneider	Wiss. Mitarbeiter/-in (EG 13 TV-H) Romanische Sprachwissenschaft (Spanisch und Französisch)	0	0	0	0	1	0	0		Kassel	DE
stellenanzeigen/1285.html	1	N/A	N/A	36		E13	EG 13 TV-L, 50%	N/A	50	2	N/A	2015	08. Oktober 2015	Sprachwissenschaft	0	1	0	0	0	0	Spanisch	0	1	0	0	0	0	0	0	0	0	4653-Laura_Morgenthaler_Garc_a	4235-Stefanie_Popp	Wiss. Mitarbeiter/rin (Sprachwissenschaft, Spanisch)	0	0	0	0	1	0	0		Flensburg	DE
stellenanzeigen/816.html	1	2015-06-01	2018-05-31	36		E13	Entgeltgruppe 13 Tarifvertrag Hessen (50%)	N/A	50	N/A	N/A	2015	24. März 2015	Fachdidaktik	0	0	0	1	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	4235-Stefanie_Popp	4235-Stefanie_Popp	Wissenschaftliche/r Mitarbeiterin/Mitarbeiter	0	0	0	0	1	0	0		Gießen	DE
stellenanzeigen/4752.html	1	2020-09-11	2020-09-27	36	3x	E13	N/A	N/A	50	N/A	N/A	2020	13. September 2020	Literaturwissenschaft	1	0	0	0	0	0	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	9289-Antonia_Baatz	764-Robert_Hesselbach	Ausschreibung von drei Stellen für Doktorand*innen an der Universität Hamburg im Forschungsprojekt „Poetry in the Digital Age“	0	0	0	0	0	0	0		Hamburg	DE
stellenanzeigen/3828.html	1	N/A	N/A	36			N/A	N/A	N/A	N/A	N/A	2019	04. April 2019	N/A	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	6347-Frank_Nagel	1903-Christoph_Behrens	Promotionsstelle &quot;Urban Agency and Perception&quot; (Germanistische Mediävistik / Romanistische Literatur des Mittelalters und der Renaissance)	0	0	0	0	0	0	0		Kiel	DE
stellenanzeigen/3324.html	1	N/A	N/A	36		E13	N/A	N/A	100	12	N/A	2018	06. Juli 2018	N/A	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	N/A	425-Redaktion_romanistik_de	Lehrkraft für besondere Aufgaben (Französisch und Spanisch)   (entsprechend E13 TV-L, befristet) Universität Bielefeld	0	1	0	0	0	0	0		Bielefeld	DE
stellenanzeigen/3129.html	1	2018-10-01	N/A	36		E13	N/A	N/A	50	N/A	N/A	2018	13. April 2018	N/A	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	6316-P_Pfeiffer	13-Christof_SchOech	Bibliotheksreferendarin / Bibliotheksreferendar	0	0	0	0	0	0	0		Berlin	DE
stellenanzeigen/2994.html	1	N/A	N/A	36			N/A	N/A	N/A	N/A	N/A	2018	02. Februar 2018	Literaturwissenschaft, Medien-/Kulturwissenschaft, Fachdidaktik	1	0	1	1	0	0	Französisch, Italienisch, Katalanisch, Okzitanisch, Portugiesisch, Rumänisch	1	0	1	1	1	1	1	0	0	0	4767-Anna_Thiemann	5028-Marcel_Schmitt	Promotionsstellen der Graduate School Practices of Literature, Westfälische Wilhelms-Universität Münster	0	0	0	0	0	0	0		Münster	DE
stellenanzeigen/2250.html	1	2017-10-01	2020-09-30	36			N/A	N/A	N/A	N/A	N/A	2017	26. Januar 2017	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Französisch, Italienisch, Katalanisch, Okzitanisch, Portugiesisch, Rumänisch	1	0	1	1	1	1	1	0	0	0	4767-Anna_Thiemann	5028-Marcel_Schmitt	Strukturiertes Promotionsprogramm der Graduate School &#39;Practices of Literature&#39;, WWU Münster, WiSe 2017	0	0	0	0	0	0	0		Münster	DE
stellenanzeigen/1949.html	1	2017-04-01	2020-03-31	36			N/A	N/A	N/A	N/A	N/A	2016	08. September 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft, Weitere Teilbereiche	1	0	1	0	0	1	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	3777-_Academics_de	13-Christof_SchOech	10 Stellen für Promovierende im Programm a.r.t.e.s. EUmanities	0	0	0	0	0	0	0		Köln	DE
stellenanzeigen/1948.html	1	2017-04-01	2020-03-31	36			N/A	N/A	N/A	N/A	N/A	2016	08. September 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft, Weitere Teilbereiche	1	0	1	0	0	1	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	3777-_Academics_de	13-Christof_SchOech	10 Promotionsstipendien und 10 Kollegiatenstellen	0	0	0	0	0	0	0		Köln	DE
stellenanzeigen/428.html	1	2015-04-01	2018-03-31	36			N/A	N/A	N/A	N/A	N/A	2014	19. September 2014	N/A	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	3777-_Academics_de	13-Christof_SchOech	10 Kollegiatenstellen und 20 Promotionsstipendien, a.r.t.e.s. Graduate School for the Humanities Cologne	0	0	0	0	0	0	0		Köln	DE
stellenanzeigen/425.html	1	N/A	N/A	36			N/A	N/A	N/A	N/A	N/A	2014	18. September 2014	Medien-/Kulturwissenschaft, Sprachwissenschaft	0	1	1	0	0	0	Französisch, Italienisch, Portugiesisch, Spanisch	1	1	1	1	0	0	0	0	0	0	3777-_Academics_de	3759-Silvia_Eunice_Guti_rrez_De_la_Torre	10 Kollegiatenstellen / Gra­du­ier­ten­schule der Philosophischen Fakultät der Universität zu Köln	0	0	0	0	0	0	0		Köln	DE
stellenanzeigen/212.html	1	2014-09-01	2017-08-31	36			N/A	N/A	N/A	N/A	N/A	2014	22. Mai 2014	Medien-/Kulturwissenschaft	0	0	1	0	0	0	Französisch, Italienisch, Portugiesisch, Spanisch, Deutsch, Englisch	1	1	1	1	0	0	0	1	0	0	3777-_Academics_de	3759-Silvia_Eunice_Guti_rrez_De_la_Torre	Wiss. Mitarbeiterin/Mitarbeiter Koordination 	0	0	0	0	1	0	0		Gießen	DE
stellenanzeigen/183.html	1	N/A	N/A	36			N/A	N/A	N/A	N/A	N/A	2014	14. Mai 2014	Literaturwissenschaft, Medien-/Kulturwissenschaft, Weitere Teilbereiche	1	0	1	0	0	1	Französisch, Italienisch, Portugiesisch, Spanisch	1	1	1	1	0	0	0	0	0	0	3887-Konstanze_Baron	13-Christof_SchOech	Assistent/in des Geschäftsführenden Direktors, Interdisziplinäres Zentrum für die Erforschung der Europäischen Aufklärung	0	0	0	0	0	0	0		Halle an der Saale	DE
stellenanzeigen/1124.html	1	2015-10-01	2018-09-30	36		E13	nach Entgeltgruppe 13 des Tarifvertrages des Landes Hessen. 	N/A	N/A	N/A	N/A	2015	23. Juli 2015	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Spanisch	0	1	0	0	0	0	0	0	0	0	699-Ulrich_Winter	4235-Stefanie_Popp	Teilzeitstelle ( 50 % der regelmäßigen Arbeitszeit) einer/eines Wissenschaftlichen Mitarbeiterin/Mitarbeiters (Doktorandin/Doktorand)	0	0	0	0	1	0	0		Marburg	DE
stellenanzeigen/2704.html	1	2018-04-01	2021-03-31	36			siehe Text	N/A	N/A	N/A	N/A	2017	07. September 2017	N/A	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	3777-_Academics_de	13-Christof_SchOech	10 Stellen für Promovierende im Programm a.r.t.e.s. EUmanities	0	0	0	0	0	0	0		Köln	DE
stellenanzeigen/1141.html	1	2015-10-01	2018-09-30	36		E13	TV Hessen E 13	N/A	N/A	N/A	N/A	2015	24. Juli 2015	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Spanisch	0	1	0	0	0	0	0	0	0	0	699-Ulrich_Winter	13-Christof_SchOech	Wissenschaftliche/r Mitarbeiterin / Mitarbeiter (Doktorandin / Doktorand) (50%)	0	0	0	0	1	0	0		Marburg	DE
stellenanzeigen/1050.html	1	2015-10-01	N/A	36		E13	TV-H 13	N/A	N/A	N/A	N/A	2015	18. Juni 2015	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Französisch, Sprachübergreifend	1	0	0	0	0	0	0	0	0	1	2676-Kirsten_von_Hagen	4235-Stefanie_Popp	Wissenschaftliche Mitarbeiterin/Wissenschaftlicher Mitarbeiter (50%)	0	0	0	0	1	0	0		Gießen	DE
stellenanzeigen/2014.html	1	2017-02-01	2020-01-31	36		E13	TV-L 13, 50%	N/A	50	N/A	N/A	2016	13. Oktober 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft, Fachdidaktik	1	0	1	1	0	0	Spanisch	0	1	0	0	0	0	0	0	0	0	5173-Marco_Thomas_Bosshard	13-Christof_SchOech	wissenschaftliche(r) Mitarbeiter(in), 50%	0	0	0	0	1	0	0		Flensburg	DE
stellenanzeigen/1496.html	1	2016-04-01	2019-03-31	36		E13	TV-L 13, 50%	N/A	N/A	N/A	N/A	2016	26. Januar 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Portugiesisch	0	0	0	1	0	0	0	0	0	0	3844-Serena_Bartali	13-Christof_SchOech	Wissenschaftliche/n Mitarbeiter/in für brasilianische Literatur- und Kulturwissenschaft (bis TV-L E 13, 50%)	0	0	0	0	1	0	0		Tübingen	DE
stellenanzeigen/5322.html	1	N/A	N/A	36	4x	E13	TV-L E13	N/A	N/A	N/A	N/A	2021	03. Juni 2021	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Französisch, Italienisch, Katalanisch, Portugiesisch, Spanisch, Sprachübergreifend	1	1	1	1	0	0	1	0	0	1	3777-_Academics_de	5130-Ursula_Winter	Wissenschaftliche Mitarbeiter (m/w/d) im Graduiertenkolleg „Imperien: Dynamischer Wandel, Temporalität und nachimperiale Ordnungen“	0	0	0	0	1	0	0		Freiburg	DE
